"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.564607726E1,-5.761532187E-1,7.308454514E-1,6.529514194E-1,1.136852304E0
1.565607602E1,-5.913700461E-1,8.902158737E-1,6.570000648E-1,1.254532550E0
1.566607479E1,-5.819428563E-1,1.013693810E0,6.460301876E-1,1.335510251E0
1.567607356E1,-5.839723945E-1,1.180324554E0,6.205793023E-1,1.455784490E0
1.568607232E1,-5.887046456E-1,1.349390984E0,6.097095609E-1,1.593478878E0
1.569607109E1,-6.137551665E-1,1.413117409E0,6.114585996E-1,1.657551759E0
1.570606985E1,-6.213508248E-1,1.424169540E0,6.169536710E-1,1.671815648E0
1.571606862E1,-6.686084270E-1,1.475955009E0,6.561492085E-1,1.748145361E0
1.572606732E1,-7.071546316E-1,1.499038696E0,6.742917895E-1,1.789372545E0
1.573606609E1,-6.907298565E-1,1.546206474E0,7.168594003E-1,1.838953397E0
1.574606485E1,-7.191856503E-1,1.576756477E0,7.568398714E-1,1.891083176E0
1.575606355E1,-6.785743833E-1,1.626760483E0,7.806092501E-1,1.927735372E0
1.576606232E1,-6.546190381E-1,1.573986053E0,8.043011427E-1,1.884902785E0
1.577606108E1,-6.502973437E-1,1.518945694E0,7.723311186E-1,1.823890899E0
1.578605978E1,-6.304432154E-1,1.492750168E0,7.924009562E-1,1.803790727E0
1.579605855E1,-6.434043646E-1,1.397200584E0,7.878696918E-1,1.728258459E0
1.580605732E1,-6.583432555E-1,1.332840919E0,7.851009965E-1,1.681149706E0
1.581605608E1,-6.798769832E-1,1.258974075E0,7.751920223E-1,1.627320222E0
1.582605485E1,-6.619844437E-1,1.166031837E0,7.776998281E-1,1.550055055E0
1.583605361E1,-6.519899368E-1,9.822282791E-1,8.074895740E-1,1.428951602E0
1.584605238E1,-6.472887397E-1,8.464307785E-1,8.283386827E-1,1.349656530E0
1.585605115E1,-6.453621387E-1,7.107696533E-1,8.282544613E-1,1.267947650E0
1.586604985E1,-6.238947511E-1,5.609102249E-1,8.456886411E-1,1.191240622E0
1.587604861E1,-6.033446193E-1,4.422502518E-1,8.307018280E-1,1.117888877E0
1.588604738E1,-5.956116915E-1,3.044738770E-1,8.068936467E-1,1.048110197E0
1.589604608E1,-5.698015690E-1,1.714916229E-1,7.911581397E-1,9.899567702E-1
1.590604484E1,-5.449680686E-1,-5.489540100E-2,7.429901958E-1,9.230591161E-1
1.591604358E1,-5.330528617E-1,-2.238979340E-1,6.992240548E-1,9.072981412E-1
1.592604231E1,-5.123956203E-1,-3.690471649E-1,6.582421064E-1,9.121555527E-1
1.593604104E1,-4.846696258E-1,-4.783630371E-1,6.118131876E-1,9.154513739E-1
1.594603978E1,-4.523316622E-1,-6.260576248E-1,5.898511410E-1,9.718417828E-1
1.595603851E1,-4.108840525E-1,-7.116012573E-1,5.571332574E-1,9.927736502E-1
1.596603724E1,-3.626736403E-1,-8.642778397E-1,5.642175078E-1,1.094006284E0
1.597603591E1,-3.471328914E-1,-1.026697159E0,5.524441004E-1,1.216471448E0
1.598603464E1,-3.163917661E-1,-1.134217262E0,5.355435610E-1,1.293583957E0
1.599603337E1,-2.610801160E-1,-1.213245392E0,4.938479662E-1,1.335669503E0
1.600603204E1,-2.365687937E-1,-1.285354614E0,4.676470160E-1,1.388090419E0
1.601603077E1,-2.026066184E-1,-1.324214935E0,4.284197092E-1,1.406462969E0
1.602602954E1,-1.473487765E-1,-1.356147766E0,3.648385108E-1,1.412074915E0
1.603602824E1,-1.163653806E-1,-1.431419373E0,3.469465077E-1,1.477455313E0
1.604602701E1,-8.553455770E-2,-1.480580330E0,3.149892986E-1,1.516130777E0
1.605602577E1,-5.512136221E-2,-1.503571510E0,3.077364564E-1,1.535730243E0
1.606602454E1,-2.030132152E-2,-1.459772110E0,2.816191316E-1,1.486827526E0
1.607602330E1,3.958747722E-3,-1.430575371E0,2.548666596E-1,1.453106527E0
1.608602207E1,3.441876918E-2,-1.370584488E0,2.480350137E-1,1.393272356E0
1.609602084E1,6.159808859E-2,-1.320556641E0,2.098630071E-1,1.338546468E0
1.610601960E1,9.522373229E-2,-1.314067841E0,1.400775313E-1,1.324939079E0
1.611601830E1,1.067830175E-1,-1.243387222E0,6.759238243E-2,1.249793234E0
1.612601707E1,1.347903907E-1,-1.134863853E0,-4.830837250E-3,1.142850713E0
1.613601583E1,1.506372839E-1,-1.026739120E0,-7.618212700E-2,1.040523200E0
1.614601453E1,1.859502196E-1,-8.926343918E-1,-1.309363842E-1,9.211503560E-1
1.615601330E1,2.077462375E-1,-7.563714981E-1,-2.160157561E-1,8.135841378E-1
1.616601206E1,2.496948391E-1,-6.155414581E-1,-2.566032410E-1,7.120983237E-1
1.617601083E1,2.907317579E-1,-5.298395157E-1,-3.305087090E-1,6.888329798E-1
1.618600960E1,3.226732314E-1,-5.352344513E-1,-3.714170456E-1,7.270106972E-1
1.619600836E1,3.809941411E-1,-2.270784378E-1,-4.250867367E-1,6.143450872E-1
1.620600713E1,4.153176546E-1,-3.153324127E-2,-4.629700184E-1,6.227554395E-1
1.621600590E1,4.515049458E-1,1.351442337E-1,-5.310347080E-1,7.100130570E-1
1.622600460E1,4.914102554E-1,3.185062408E-1,-6.125582457E-1,8.474419561E-1
1.623600336E1,5.178945661E-1,4.348125458E-1,-6.114990115E-1,9.117059683E-1
1.624600213E1,5.641179681E-1,5.368089676E-1,-6.929548383E-1,1.042391173E0
1.625600086E1,5.654044151E-1,6.868772507E-1,-7.316422462E-1,1.151860619E0
1.626599966E1,6.054236293E-1,8.324480057E-1,-7.725188136E-1,1.286970384E0
1.627599856E1,6.450200081E-1,9.834575653E-1,-7.899432778E-1,1.416774497E0
1.628599746E1,6.657869816E-1,1.106124878E0,-8.142858744E-1,1.526383319E0
1.629599643E1,6.602126360E-1,1.193243027E0,-8.317237496E-1,1.597333416E0
1.630599543E1,6.594528556E-1,1.232777596E0,-8.022242785E-1,1.611887856E0
1.631599443E1,6.475515366E-1,1.289257050E0,-8.412982821E-1,1.670116622E0
1.632599343E1,6.538385153E-1,1.324244499E0,-8.465437293E-1,1.702282169E0
1.633599249E1,6.765715480E-1,1.419092178E0,-8.875338435E-1,1.805349826E0
1.634599156E1,6.967635155E-1,1.446864128E0,-9.237996340E-1,1.852647016E0
1.635599062E1,7.069581747E-1,1.515376091E0,-1.007555485E0,1.952260898E0
1.636598962E1,7.379487753E-1,1.500281334E0,-1.015999317E0,1.956442457E0
1.637598869E1,7.508451939E-1,1.466401100E0,-1.053662658E0,1.955583209E0
1.638598776E1,7.798627615E-1,1.445450783E0,-1.076961279E0,1.964016163E0
1.639598676E1,7.847953439E-1,1.432438850E0,-1.063092113E0,1.948832890E0
1.640598582E1,7.840214372E-1,1.381982803E0,-1.069310308E0,1.915199889E0
1.641598489E1,7.915053964E-1,1.315693855E0,-1.061896682E0,1.866857165E0
1.642598395E1,7.663745880E-1,1.238299370E0,-1.043581724E0,1.791585374E0
1.643598302E1,7.398108244E-1,1.101901054E0,-9.737100005E-1,1.646091478E0
1.644598209E1,7.003346682E-1,9.302835464E-1,-9.485659003E-1,1.501889940E0
1.645598115E1,6.727969646E-1,7.831993103E-1,-9.347285032E-1,1.392757800E0
1.646598022E1,6.459335685E-1,6.965093613E-1,-8.938290477E-1,1.304333482E0
1.647597922E1,6.036100388E-1,5.575790405E-1,-8.811167479E-1,1.204826207E0
1.648597828E1,5.889826417E-1,4.480361938E-1,-8.422386646E-1,1.121161430E0
1.649597735E1,5.763695240E-1,3.053617477E-1,-8.166866302E-1,1.045191216E0
1.650597635E1,5.727688670E-1,1.558332443E-1,-7.569285631E-1,9.619194481E-1
1.651597542E1,5.585669875E-1,-1.974868774E-2,-6.678467989E-1,8.708653380E-1
1.652597448E1,5.356523395E-1,-1.448545456E-1,-6.075248122E-1,8.227956402E-1
1.653597348E1,4.868283570E-1,-2.698869705E-1,-5.408427119E-1,7.761131780E-1
1.654597255E1,4.692626595E-1,-4.164772034E-1,-4.612508416E-1,7.787252683E-1
1.655597158E1,4.064516127E-1,-5.560913086E-1,-4.032359123E-1,7.981476417E-1
1.656597061E1,3.637215793E-1,-7.151737213E-1,-3.171617985E-1,8.627621024E-1
1.657596955E1,3.035518825E-1,-8.913688660E-1,-2.704185247E-1,9.796981061E-1
1.658596841E1,2.532029748E-1,-1.027292252E0,-2.176953554E-1,1.080200159E0
1.659596728E1,2.116440535E-1,-1.127837181E0,-2.172755599E-1,1.167912061E0
1.660596611E1,1.934731007E-1,-1.180850983E0,-1.842119098E-1,1.210691914E0
1.661596488E1,1.890858114E-1,-1.231801033E0,-1.372959018E-1,1.253769274E0
1.662596368E1,1.741116196E-1,-1.290190697E0,-1.169634461E-1,1.307129427E0
1.663596241E1,1.694702804E-1,-1.353550911E0,-9.651952982E-2,1.367529255E0
1.664596108E1,1.382616311E-1,-1.417124748E0,-4.981249571E-2,1.424724575E0
1.665595981E1,1.110065579E-1,-1.437780380E0,-1.006793976E-2,1.442094394E0
1.666595854E1,8.022116870E-2,-1.420257568E0,2.791309357E-2,1.422795185E0
1.667595728E1,2.219860628E-2,-1.434000015E0,4.053258896E-2,1.434744476E0
1.668595601E1,1.155504771E-2,-1.407176971E0,7.103210688E-2,1.409016007E0
1.669595474E1,-1.668554172E-2,-1.356764793E0,1.166087389E-1,1.361868830E0
1.670595348E1,-6.807459146E-2,-1.356965065E0,1.576992869E-1,1.367792895E0
1.671595221E1,-7.069091499E-2,-1.309587479E0,1.870213151E-1,1.324761693E0
1.672595087E1,-7.774776965E-2,-1.209756851E0,2.337900400E-1,1.234590676E0
1.673594961E1,-1.108666360E-1,-1.097349167E0,2.643516064E-1,1.134172992E0
1.674594837E1,-1.345144957E-1,-9.732522964E-1,3.268038929E-1,1.035429846E0
1.675594707E1,-1.777166426E-1,-8.829755783E-1,3.699921072E-1,9.737161991E-1
1.676594584E1,-1.947378516E-1,-7.475280762E-1,4.196783304E-1,8.791194211E-1
1.677594460E1,-2.424596846E-1,-6.267747879E-1,4.683618844E-1,8.191435699E-1
1.678594330E1,-2.559897602E-1,-5.326623917E-1,4.817897677E-1,7.624836792E-1
1.679594207E1,-2.670361102E-1,-3.191652298E-1,5.114579201E-1,6.593663110E-1
1.680594084E1,-2.905316949E-1,-1.610546112E-1,5.296850204E-1,6.252307369E-1
1.681593960E1,-3.364633620E-1,-1.516914368E-2,5.658038259E-1,6.584615905E-1
1.682593837E1,-4.022144079E-1,1.184539795E-1,6.220815778E-1,7.501954843E-1
1.683593714E1,-4.271549582E-1,2.279119492E-1,6.479518414E-1,8.088552427E-1
1.684593590E1,-4.797626436E-1,3.084602356E-1,6.765323877E-1,8.848819033E-1
1.685593467E1,-5.112050772E-1,4.439830780E-1,7.193401456E-1,9.878774466E-1
1.686593337E1,-5.494470000E-1,6.129837036E-1,7.212183475E-1,1.094439095E0
1.687593213E1,-5.342819691E-1,8.059520721E-1,7.250174284E-1,1.208580257E0
1.688593090E1,-5.467938185E-1,9.200134277E-1,7.210496068E-1,1.290473062E0
1.689592960E1,-5.254486203E-1,1.070056915E0,7.002873421E-1,1.382577454E0
1.690592836E1,-5.374035239E-1,1.167528152E0,6.839291453E-1,1.455913325E0
1.691592713E1,-5.582703948E-1,1.214724541E0,6.789250374E-1,1.499386791E0
1.692592590E1,-5.787754059E-1,1.295424461E0,7.193525434E-1,1.590777667E0
1.693592466E1,-5.887768865E-1,1.294743538E0,7.334930301E-1,1.600322179E0
1.694592343E1,-6.162797809E-1,1.421026230E0,7.907444835E-1,1.739078248E0
1.695592220E1,-6.341764331E-1,1.456449509E0,7.896439433E-1,1.773968003E0
1.696592096E1,-6.445522308E-1,1.487257957E0,8.059217930E-1,1.810219254E0
1.697591966E1,-6.020354033E-1,1.494286537E0,8.175822496E-1,1.806593373E0
1.698591843E1,-5.881581903E-1,1.453614235E0,8.270080090E-1,1.772813202E0
1.699591719E1,-5.986064076E-1,1.475328445E0,8.145668507E-1,1.788419080E0
1.700591589E1,-5.714283586E-1,1.473269463E0,8.413975239E-1,1.790252237E0
1.701591466E1,-5.867058635E-1,1.418604851E0,8.030841947E-1,1.732514853E0
1.702591343E1,-5.677680969E-1,1.335285187E0,8.243473172E-1,1.668800660E0
1.703591212E1,-5.601640344E-1,1.335805893E0,8.170261383E-1,1.663037233E0
1.704591086E1,-5.731536746E-1,1.130497932E0,8.385947943E-1,1.519793387E0
1.705590959E1,-5.609514117E-1,9.899053574E-1,8.432507515E-1,1.416210060E0
1.706590832E1,-5.451112986E-1,9.260101318E-1,8.428159952E-1,1.365642667E0
1.707590706E1,-5.254442692E-1,8.262624741E-1,8.246528506E-1,1.280177207E0
1.708590579E1,-5.306093693E-1,6.810588837E-1,8.075405359E-1,1.182162943E0
1.709590452E1,-5.319423676E-1,5.526380539E-1,7.939922810E-1,1.103990599E0
1.710590326E1,-4.933959544E-1,4.026575089E-1,7.481342554E-1,9.824853695E-1
1.711590192E1,-4.882432818E-1,1.951761246E-1,7.073534131E-1,8.813762380E-1
1.712590066E1,-4.763193130E-1,5.705261230E-2,6.595407724E-1,8.155544856E-1
1.713589939E1,-4.047179818E-1,-5.962944031E-2,6.148905158E-1,7.385409003E-1
1.714589809E1,-3.983206749E-1,-1.740570068E-1,5.455141664E-1,6.975248436E-1
1.715589685E1,-3.568606973E-1,-3.125915527E-1,5.217002630E-1,7.051483536E-1
1.716589562E1,-3.382577002E-1,-4.584665298E-1,5.057134032E-1,7.618109194E-1
1.717589439E1,-2.997377217E-1,-6.045293808E-1,4.595489800E-1,8.163845534E-1
1.718589315E1,-2.891619503E-1,-8.082323074E-1,4.692308307E-1,9.782799542E-1
1.719589192E1,-2.701726556E-1,-8.995800018E-1,4.721021354E-1,1.051245866E0
1.720589068E1,-2.235981226E-1,-9.743766785E-1,4.009140134E-1,1.077097061E0
1.721588945E1,-1.610048860E-1,-1.063720703E0,3.823466301E-1,1.141758842E0
1.722588815E1,-1.455381364E-1,-1.150916100E0,3.279147744E-1,1.205536112E0
1.723588692E1,-8.915157616E-2,-1.212016106E0,2.903486192E-1,1.249493243E0
1.724588568E1,-4.020765424E-2,-1.275753975E0,3.007217646E-1,1.311334602E0
1.725588438E1,1.268076338E-2,-1.370856285E0,2.252483964E-1,1.389296439E0
1.726588315E1,1.166881062E-2,-1.377594948E0,2.457081676E-1,1.399384331E0
1.727588191E1,3.562901914E-2,-1.379754066E0,2.089780569E-1,1.395945034E0
1.728588061E1,6.788827479E-2,-1.391748428E0,1.979941726E-1,1.407399800E0
1.729587938E1,8.488083631E-2,-1.430356979E0,1.786282659E-1,1.443964647E0
1.730587815E1,9.905797988E-2,-1.387930870E0,1.383119822E-1,1.398318557E0
1.731587691E1,1.441850364E-1,-1.365150452E0,8.715772629E-2,1.375507742E0
1.732587568E1,1.574350595E-1,-1.337092400E0,2.968972921E-2,1.346656364E0
1.733587444E1,2.019901574E-1,-1.228904724E0,-3.032702208E-2,1.245763450E0
1.734587321E1,2.221536040E-1,-1.128302574E0,-1.105947495E-1,1.155270584E0
1.735587201E1,2.347452343E-1,-1.044795990E0,-1.866124272E-1,1.086981225E0
1.736587078E1,2.660406828E-1,-9.543771744E-1,-2.480342984E-1,1.021339537E0
1.737586961E1,3.017926812E-1,-8.521738052E-1,-3.107785583E-1,9.559614684E-1
1.738586851E1,3.087721467E-1,-7.740077972E-1,-3.575408459E-1,9.067876076E-1
1.739586734E1,3.230253756E-1,-6.384773254E-1,-4.217545390E-1,8.305874906E-1
1.740586624E1,3.569158614E-1,-4.502935410E-1,-4.742991924E-1,7.450590105E-1
1.741586514E1,4.227546751E-1,-3.052139282E-1,-5.077715516E-1,7.278111060E-1
1.742586404E1,4.510233104E-1,-1.336622238E-1,-5.596699715E-1,7.311074433E-1
1.743586294E1,4.982100129E-1,-1.233005524E-2,-6.240402460E-1,7.986184795E-1
1.744586181E1,5.394084454E-1,1.498289108E-1,-6.744613647E-1,8.765319766E-1
1.745586067E1,5.501544476E-1,2.715072632E-1,-7.178593874E-1,9.443030288E-1
1.746585954E1,5.969332457E-1,4.293737411E-1,-7.447215319E-1,1.046566419E0
1.747585834E1,5.956948996E-1,5.995578766E-1,-7.907528281E-1,1.157416129E0
1.748585721E1,6.086632013E-1,7.198562622E-1,-7.864926457E-1,1.227694837E0
1.749585607E1,5.978320837E-1,8.070240021E-1,-8.086799979E-1,1.289439521E0
1.750585487E1,5.949046016E-1,9.112157822E-1,-8.101609945E-1,1.356682175E0
1.751585374E1,5.960016847E-1,9.748935699E-1,-8.199139833E-1,1.406376344E0
1.752585260E1,6.238250732E-1,1.067413330E0,-8.429017067E-1,1.496332926E0
1.753585140E1,6.669376493E-1,1.186204910E0,-8.655455112E-1,1.612779262E0
1.754585027E1,7.007519603E-1,1.314521790E0,-9.120284319E-1,1.746658726E0
1.755584914E1,7.244923115E-1,1.399785042E0,-9.630718827E-1,1.847104416E0
1.756584800E1,7.512349486E-1,1.434891701E0,-1.016129017E0,1.912011067E0
1.757584687E1,7.777931690E-1,1.491899490E0,-1.063177109E0,1.990244173E0
1.758584573E1,7.744973898E-1,1.475176811E0,-1.077359319E0,1.984110867E0
1.759584460E1,7.888883948E-1,1.468741417E0,-1.081657290E0,1.987342130E0
1.760584347E1,7.656625509E-1,1.484651566E0,-1.089982271E0,1.994615443E0
1.761584227E1,7.644858360E-1,1.460762978E0,-1.082744002E0,1.972460809E0
1.762584113E1,7.314921618E-1,1.366364479E0,-1.048118234E0,1.870984902E0
1.763584000E1,6.933834553E-1,1.279972076E0,-1.055083990E0,1.797862998E0
1.764583880E1,6.633014679E-1,1.196658134E0,-1.012789249E0,1.702263667E0
1.765583763E1,6.537821889E-1,1.082804680E0,-9.909327626E-1,1.606812019E0
1.766583643E1,6.388596892E-1,9.838361740E-1,-9.897114038E-1,1.534797701E0
1.767583523E1,6.304960251E-1,9.404058456E-1,-9.444810748E-1,1.474426293E0
1.768583396E1,6.043896675E-1,8.423738480E-1,-9.199915528E-1,1.386097048E0
1.769583270E1,6.080366373E-1,7.017211914E-1,-8.754625320E-1,1.276148827E0
1.770583143E1,5.813159347E-1,5.447349548E-1,-8.444402218E-1,1.160923630E0
1.771583016E1,5.742574930E-1,4.265232086E-1,-7.740396857E-1,1.053959748E0
1.772582883E1,5.218837857E-1,2.703762054E-1,-7.027782202E-1,9.161676730E-1
1.773582756E1,4.877277017E-1,1.051139832E-1,-6.059967279E-1,7.849581484E-1
1.774582630E1,4.304817617E-1,-2.374649048E-4,-5.240767002E-1,6.782116124E-1
1.775582496E1,3.913434148E-1,-1.823272705E-1,-4.482195377E-1,6.223292182E-1
1.776582369E1,3.399621844E-1,-3.671178818E-1,-3.844026327E-1,6.309637153E-1
1.777582246E1,3.127510846E-1,-4.757070541E-1,-3.261327744E-1,6.561044343E-1
1.778582116E1,2.909951806E-1,-6.302709579E-1,-2.715525627E-1,7.454263678E-1
1.779581993E1,2.531354427E-1,-7.709579468E-1,-2.281847000E-1,8.429246499E-1
1.780581869E1,2.231155932E-1,-8.642311096E-1,-1.868777871E-1,9.119206578E-1
1.781581746E1,1.940891147E-1,-8.597974777E-1,-1.496741176E-1,8.940495672E-1
1.782581622E1,1.801045686E-1,-1.054471016E0,-1.402412057E-1,1.078894979E0
1.783581499E1,1.403006017E-1,-1.165705681E0,-8.447510004E-2,1.177153361E0
1.784581376E1,1.100903824E-1,-1.243653297E0,-6.017243862E-2,1.249965655E0
1.785581252E1,8.931319416E-2,-1.328966141E0,-2.140092850E-2,1.332135823E0
1.786581122E1,4.927337170E-2,-1.397721291E0,1.512765884E-2,1.398671340E0
1.787580999E1,1.168773323E-2,-1.382822990E0,5.684345961E-2,1.384040175E0
1.788580875E1,6.010346115E-4,-1.396843910E0,7.269495726E-2,1.398734366E0
1.789580745E1,3.879984841E-3,-1.418186188E0,9.403556585E-2,1.421305669E0
1.790580622E1,-5.775332078E-2,-1.439711571E0,1.184730530E-1,1.445731897E0
1.791580499E1,-8.382496983E-2,-1.399121284E0,1.632158160E-1,1.411101129E0
1.792580375E1,-8.637794107E-2,-1.385010719E0,1.973645687E-1,1.401666371E0
1.793580252E1,-1.420071125E-1,-1.347122192E0,2.307086587E-1,1.374092685E0
1.794580128E1,-1.523990333E-1,-1.244740486E0,3.021703959E-1,1.289926855E0
1.795580005E1,-2.104718685E-1,-1.164120674E0,3.557011187E-1,1.235313174E0
1.796579882E1,-2.346300185E-1,-1.076567650E0,4.097480774E-1,1.175560563E0
1.797579752E1,-2.271443903E-1,-9.653625488E-1,4.372750223E-1,1.083849099E0
1.798579628E1,-2.578885853E-1,-8.616485596E-1,4.831045270E-1,1.020947965E0
1.799579505E1,-2.819152176E-1,-7.366991043E-1,5.349789262E-1,9.531024141E-1
1.800579375E1,-3.404091895E-1,-6.049184799E-1,5.827721357E-1,9.063267324E-1
1.801579251E1,-3.902513683E-1,-4.399452209E-1,6.358323693E-1,8.661008774E-1
1.802579128E1,-4.354066849E-1,-3.303260803E-1,6.629077196E-1,8.591512936E-1
1.803578998E1,-4.843382239E-1,-2.472620010E-1,7.230888605E-1,9.047538408E-1
1.804578875E1,-5.061156154E-1,-9.487724304E-2,7.138750553E-1,8.802115098E-1
1.805578751E1,-5.276624560E-1,6.943225861E-2,7.228531241E-1,8.976442197E-1
1.806578628E1,-5.390357971E-1,2.241621017E-1,7.070716023E-1,9.169288354E-1
1.807578501E1,-5.356247425E-1,4.364061356E-1,7.076704502E-1,9.890104378E-1
1.808578374E1,-5.420188308E-1,6.031932831E-1,7.008910179E-1,1.071855759E0
1.809578248E1,-5.517346263E-1,7.197351456E-1,7.035478950E-1,1.147784570E0
1.810578121E1,-5.699993372E-1,8.362770081E-1,7.164024115E-1,1.239956005E0
1.811577988E1,-5.897390842E-1,9.432744980E-1,7.374787927E-1,1.334703688E0
1.812577861E1,-6.153314114E-1,1.033571243E0,7.195430398E-1,1.401657750E0
1.813577734E1,-6.414582729E-1,1.147893906E0,7.460256219E-1,1.511847665E0
1.814577601E1,-6.162261367E-1,1.283963203E0,7.306376100E-1,1.600664698E0
1.815577474E1,-6.102859378E-1,1.374676704E0,7.167043090E-1,1.666088243E0
1.816577347E1,-6.166909933E-1,1.436775208E0,6.943790317E-1,1.710787251E0
1.817577221E1,-6.117194891E-1,1.458315849E0,7.260767221E-1,1.740135988E0
1.818577097E1,-6.152144670E-1,1.501449585E0,7.137802243E-1,1.772659557E0
1.819576974E1,-6.057701707E-1,1.527888298E0,7.364971042E-1,1.801063057E0
1.820576850E1,-6.195229888E-1,1.549604416E0,7.602050900E-1,1.833846874E0
1.821576727E1,-6.084966660E-1,1.547434807E0,7.154611945E-1,1.810167781E0
1.822576597E1,-6.036395431E-1,1.519005775E0,7.743643522E-1,1.808701024E0
1.823576474E1,-5.903496146E-1,1.461935043E0,7.619976401E-1,1.751115970E0
1.824576350E1,-5.853392482E-1,1.400161743E0,7.593796849E-1,1.696977445E0
1.825576220E1,-5.905304551E-1,1.321743965E0,8.102036119E-1,1.658964502E0
1.826576097E1,-5.801002979E-1,1.231441498E0,7.691745758E-1,1.563519762E0
1.827575974E1,-5.586354733E-1,1.145973206E0,7.819719315E-1,1.495596296E0
1.828575844E1,-5.667533875E-1,1.053380013E0,7.526540756E-1,1.413261126E0
1.829575720E1,-5.394833088E-1,9.201488495E-1,7.365738153E-1,1.296247326E0
1.830575597E1,-5.318155885E-1,7.581710815E-1,7.192791104E-1,1.172609759E0
1.831575473E1,-5.219891667E-1,6.297016144E-1,6.796658039E-1,1.063457765E0
1.832575350E1,-4.838018417E-1,4.915933609E-1,6.325998902E-1,9.359011036E-1
1.833575226E1,-4.507406950E-1,3.414049149E-1,6.095564365E-1,8.314346272E-1
1.834575103E1,-4.300844371E-1,2.270174026E-1,5.537114739E-1,7.369572040E-1
1.835574980E1,-4.023172855E-1,7.657432556E-2,5.154829025E-1,6.583657406E-1
1.836574850E1,-3.897655010E-1,-9.322261810E-2,4.982014000E-1,6.393842642E-1
1.837574726E1,-3.518628180E-1,-2.799797058E-1,4.472829103E-1,6.342381889E-1
1.838574603E1,-3.027747273E-1,-4.166622162E-1,4.034972191E-1,6.542858272E-1
1.839574476E1,-2.593249083E-1,-5.535306931E-1,3.746140897E-1,7.169249280E-1
1.840574356E1,-2.029073536E-1,-6.762733459E-1,3.249163628E-1,7.772307736E-1
1.841574246E1,-1.552968025E-1,-7.537240982E-1,3.049265444E-1,8.277664590E-1
1.842574136E1,-1.221097633E-1,-8.792667389E-1,2.767213881E-1,9.298362862E-1
1.843574033E1,-8.926847577E-2,-1.026535034E0,2.405877709E-1,1.058123581E0
1.844573933E1,-5.483517051E-2,-1.027920723E0,2.081678510E-1,1.050219864E0
1.845573833E1,-2.622092329E-2,-1.218619347E0,2.202101350E-1,1.238633583E0
1.846573736E1,7.714448497E-3,-1.299328804E0,1.926426888E-1,1.313554742E0
1.847573636E1,4.031126201E-2,-1.356265068E0,2.013437748E-1,1.371721272E0
1.848573539E1,6.235657632E-2,-1.377464294E0,1.763643622E-1,1.390108130E0
1.849573449E1,7.360314578E-2,-1.427642822E0,1.623977423E-1,1.438733637E0
1.850573353E1,9.344334900E-2,-1.480494499E0,1.515794396E-1,1.491164628E0
1.851573263E1,1.339648962E-1,-1.492967606E0,1.005495191E-1,1.502334540E0
1.852573173E1,1.641526669E-1,-1.486621857E0,6.906086206E-2,1.497250829E0
1.853573076E1,1.770109087E-1,-1.449488640E0,2.381891012E-2,1.460451136E0
1.854572986E1,1.845741272E-1,-1.398327827E0,-3.965806961E-2,1.411014204E0
1.855572896E1,2.016106546E-1,-1.330731392E0,-7.554191351E-2,1.348035413E0
1.856572806E1,2.335231304E-1,-1.263500214E0,-1.509581208E-1,1.293736525E0
1.857572716E1,2.588244677E-1,-1.203736305E0,-2.122022510E-1,1.249400253E0
1.858572626E1,2.753979862E-1,-1.113075256E0,-2.682880163E-1,1.177607336E0
1.859572536E1,3.262906969E-1,-9.795007706E-1,-3.258437514E-1,1.082617905E0
1.860572446E1,3.515732586E-1,-8.436555862E-1,-3.700864315E-1,9.860641314E-1
1.861572349E1,3.868496716E-1,-6.575975418E-1,-4.414992929E-1,8.814810384E-1
1.862572259E1,4.435380697E-1,-5.098581314E-1,-5.063490272E-1,8.444351193E-1
1.863572169E1,4.635676444E-1,-4.027442932E-1,-5.595220923E-1,8.307604338E-1
1.864572073E1,5.013906956E-1,-2.475986481E-1,-6.106095910E-1,8.279745121E-1
1.865571983E1,5.351506472E-1,-1.113929749E-1,-6.448951364E-1,8.453900561E-1
1.866571896E1,5.562947989E-1,7.566547394E-2,-6.679067612E-1,8.725185435E-1
1.867571806E1,5.679321885E-1,2.152318954E-1,-6.881273389E-1,9.178185954E-1
1.868571716E1,5.751989484E-1,3.766994476E-1,-7.011215091E-1,9.820018710E-1
1.869571622E1,5.759285688E-1,5.098104477E-1,-7.405552864E-1,1.067718381E0
1.870571529E1,5.803630352E-1,6.024608612E-1,-7.279284596E-1,1.108900439E0
1.871571426E1,5.869418979E-1,7.311668396E-1,-7.428316474E-1,1.196204245E0
1.872571316E1,6.082470417E-1,8.863124847E-1,-7.638377547E-1,1.318697236E0
1.873571206E1,6.658971310E-1,1.029512405E0,-8.081099391E-1,1.468453764E0
1.874571092E1,6.944856644E-1,1.191874504E0,-8.401646614E-1,1.615163097E0
1.875570972E1,7.172893286E-1,1.311241150E0,-8.742735982E-1,1.731534481E0
1.876570856E1,7.310639620E-1,1.380459785E0,-9.223457575E-1,1.814068751E0
1.877570736E1,7.527457476E-1,1.442946434E0,-9.284842610E-1,1.873713851E0
1.878570609E1,7.399851084E-1,1.503461838E0,-9.547656775E-1,1.928614258E0
