"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.174916563E0,2.777358890E-1,-1.205038548E1,8.882759809E-1,1.208627161E1
3.176916296E0,2.729473412E-1,-1.204799080E1,8.595446348E-1,1.208169688E1
3.178329536E0,2.705530524E-1,-1.203601933E1,8.523618579E-1,1.206919554E1
3.180329269E0,2.753416002E-1,-1.200489426E1,8.858816624E-1,1.204068459E1
3.182329069E0,2.681587934E-1,-1.200010490E1,8.451790214E-1,1.203281989E1
3.184328802E0,2.657645047E-1,-1.199531651E1,8.308133483E-1,1.202699047E1
3.186328535E0,2.633702159E-1,-1.195221996E1,8.643332124E-1,1.198632545E1
3.188328268E0,2.729473412E-1,-1.192827702E1,8.451790214E-1,1.196129677E1
3.190328001E0,2.585816681E-1,-1.191151714E1,8.260248303E-1,1.194292352E1
3.192327734E0,2.513988614E-1,-1.187799740E1,8.451790214E-1,1.191068223E1
3.194327467E0,2.561874092E-1,-1.185644913E1,8.523618579E-1,1.188980818E1
3.196327200E0,2.561874092E-1,-1.182053471E1,8.188419938E-1,1.185163174E1
3.198327000E0,2.585816681E-1,-1.180616951E1,8.379961848E-1,1.183869674E1
3.200326733E0,2.585816681E-1,-1.177743816E1,8.667274714E-1,1.181211796E1
3.202326466E0,2.657645047E-1,-1.174631214E1,8.212362528E-1,1.177798407E1
3.204326199E0,2.729473412E-1,-1.172955227E1,8.284190893E-1,1.176193755E1
3.206325932E0,2.513988614E-1,-1.167687798E1,8.739103079E-1,1.171223292E1
3.208325665E0,2.609759569E-1,-1.165293503E1,8.212362528E-1,1.168475212E1
3.210325398E0,2.561874092E-1,-1.163378143E1,8.212362528E-1,1.166554463E1
3.212325131E0,2.609759569E-1,-1.157631874E1,8.763045669E-1,1.161237158E1
3.214324931E0,2.753416002E-1,-1.154279900E1,8.284190893E-1,1.157576347E1
3.216324664E0,2.633702159E-1,-1.151167297E1,8.116591573E-1,1.154325643E1
3.218324397E0,2.561874092E-1,-1.144702816E1,8.475732803E-1,1.148122233E1
3.220324130E0,2.537931204E-1,-1.141829681E1,8.212362528E-1,1.145060444E1
3.222323863E0,2.585816681E-1,-1.139195919E1,8.020820618E-1,1.142308777E1
3.224323596E0,2.657645047E-1,-1.133210278E1,8.427847624E-1,1.136650651E1
3.226323329E0,2.729473412E-1,-1.129379463E1,8.212362528E-1,1.132690277E1
3.228323062E0,2.753416002E-1,-1.123154354E1,8.044763207E-1,1.126368348E1
3.230322862E0,2.729473412E-1,-1.120041752E1,8.379961848E-1,1.123503852E1
3.232322595E0,2.657645047E-1,-1.114774323E1,8.643332124E-1,1.118435880E1
3.234322328E0,2.609759569E-1,-1.109746361E1,8.116591573E-1,1.113016611E1
3.236322061E0,2.537931204E-1,-1.106154919E1,8.308133483E-1,1.109560869E1
3.238321794E0,2.561874092E-1,-1.100648117E1,8.547561169E-1,1.104259334E1
3.240321527E0,2.561874092E-1,-1.094423008E1,8.379961848E-1,1.097925506E1
3.242321260E0,2.585816681E-1,-1.091549873E1,8.332076073E-1,1.095030648E1
3.244321060E0,2.681587934E-1,-1.086521912E1,8.212362528E-1,1.089951029E1
3.246320860E0,2.585816681E-1,-1.081254482E1,8.308133483E-1,1.084749929E1
3.248320593E0,2.681587934E-1,-1.078860188E1,8.308133483E-1,1.082386670E1
3.250320326E0,2.873129845E-1,-1.074790001E1,8.308133483E-1,1.078379127E1
3.252320059E0,2.801301479E-1,-1.068804264E1,8.308133483E-1,1.072394420E1
3.254319792E0,2.729473412E-1,-1.066409969E1,8.260248303E-1,1.069952520E1
3.256319525E0,2.561874092E-1,-1.060184860E1,8.332076073E-1,1.063762477E1
3.258319258E0,2.585816681E-1,-1.054438591E1,8.356019258E-1,1.058060345E1
3.260319058E0,2.561874092E-1,-1.051326084E1,8.332076073E-1,1.054933744E1
3.262318858E0,2.537931204E-1,-1.045340347E1,8.236305118E-1,1.048887136E1
3.264318591E0,2.537931204E-1,-1.041988373E1,8.092648983E-1,1.045434348E1
3.266318324E0,2.585816681E-1,-1.040073013E1,8.068706393E-1,1.043518529E1
3.268318057E0,2.513988614E-1,-1.033608437E1,8.212362528E-1,1.037170528E1
3.270317790E0,2.585816681E-1,-1.026665020E1,8.260248303E-1,1.030307177E1
3.272317523E0,2.490045726E-1,-1.020200539E1,8.188419938E-1,1.023784252E1
3.274317256E0,2.490045726E-1,-1.016848469E1,8.068706393E-1,1.020348589E1
3.276317056E0,2.609759569E-1,-1.011341667E1,8.260248303E-1,1.015044936E1
3.278316789E0,2.490045726E-1,-1.005595398E1,8.308133483E-1,1.009328809E1
3.280316522E0,2.513988614E-1,-1.002004051E1,8.260248303E-1,1.005717308E1
3.282316255E0,2.394274771E-1,-9.964971542E0,8.068706393E-1,1.000045117E1
3.284315988E0,2.466102988E-1,-9.895537376E0,8.020820618E-1,9.931052927E0
3.286315721E0,2.466102988E-1,-9.859623909E0,8.020820618E-1,9.895268359E0
3.288315454E0,2.466102988E-1,-9.792584419E0,7.972934842E-1,9.828082374E0
3.290315187E0,2.513988614E-1,-9.723150253E0,8.116591573E-1,9.760207110E0
3.292314987E0,2.466102988E-1,-9.687235832E0,8.068706393E-1,9.723908419E0
3.294314720E0,2.466102988E-1,-9.629773140E0,8.068706393E-1,9.666663726E0
3.296314453E0,2.537931204E-1,-9.557945251E0,7.948992252E-1,9.594300035E0
3.298314186E0,2.466102988E-1,-9.519637108E0,7.925049663E-1,9.555750699E0
3.300313919E0,2.442160249E-1,-9.452596664E0,7.972934842E-1,9.489304615E0
3.302313652E0,2.585816681E-1,-9.387951851E0,7.948992252E-1,9.425092531E0
3.304313385E0,2.585816681E-1,-9.354432106E0,7.853221297E-1,9.390899603E0
3.306313118E0,2.537931204E-1,-9.296969414E0,7.757450342E-1,9.332729054E0
3.308312918E0,2.466102988E-1,-9.239506721E0,7.685621977E-1,9.274696165E0
3.310312651E0,2.466102988E-1,-9.177255630E0,7.446194887E-1,9.210716353E0
3.312312384E0,2.513988614E-1,-9.150918007E0,7.470137477E-1,9.184798925E0
3.314312117E0,2.609759569E-1,-9.086273193E0,7.470137477E-1,9.120663273E0
3.316311850E0,2.513988614E-1,-9.026415825E0,7.494080067E-1,9.060960015E0
3.318311583E0,2.490045726E-1,-8.997684479E0,7.446194887E-1,9.031876186E0
3.320311316E0,2.513988614E-1,-8.942616463E0,7.398309112E-1,8.976688719E0
3.322311049E0,2.490045726E-1,-8.882759094E0,7.326480746E-1,8.916399812E0
3.324310849E0,2.442160249E-1,-8.856422424E0,7.254652381E-1,8.889440896E0
3.326310582E0,2.490045726E-1,-8.798959732E0,7.206767201E-1,8.831934702E0
3.328310315E0,2.418217510E-1,-8.748680115E0,7.398309112E-1,8.783235810E0
3.330310048E0,2.322446555E-1,-8.717555046E0,7.398309112E-1,8.751974254E0
3.332309781E0,2.250618339E-1,-8.664880753E0,7.110996246E-1,8.696923247E0
3.334309514E0,2.322446555E-1,-8.609811783E0,7.015225291E-1,8.641465754E0
3.336309247E0,2.346389294E-1,-8.583475113E0,7.015225291E-1,8.615290726E0
3.338309047E0,2.322446555E-1,-8.523618698E0,6.991282701E-1,8.555395586E0
3.340308847E0,2.250618339E-1,-8.470944405E0,6.895511150E-1,8.501942876E0
3.342308580E0,2.250618339E-1,-8.444606781E0,6.943396926E-1,8.476092503E0
3.344308313E0,2.322446555E-1,-8.389538765E0,6.871568561E-1,8.420836230E0
3.346308046E0,2.154847383E-1,-8.341653824E0,6.919454336E-1,8.373076536E0
3.348307779E0,2.250618339E-1,-8.293767929E0,6.823683381E-1,8.324834283E0
3.350307512E0,2.298503816E-1,-8.260248184E0,6.847625971E-1,8.291768875E0
3.352307245E0,2.202732861E-1,-8.200390816E0,6.775797606E-1,8.231284480E0
3.354307045E0,2.298503816E-1,-8.154899597E0,6.656084061E-1,8.185246068E0
3.356306811E0,2.370332032E-1,-8.133351326E0,6.512427330E-1,8.162824611E0
3.358306577E0,2.322446555E-1,-8.083071709E0,6.512427330E-1,8.112589163E0
3.360306343E0,2.298503816E-1,-8.018425941E0,6.416656375E-1,8.047342454E0
3.362306109E0,2.202732861E-1,-7.992089272E0,6.344828010E-1,8.020260574E0
3.364305875E0,2.106961906E-1,-7.944203854E0,6.273000240E-1,7.971717072E0
3.366305641E0,1.987248063E-1,-7.891529560E0,6.273000240E-1,7.918916319E0
3.368305407E0,2.035133541E-1,-7.869981289E0,6.344828010E-1,7.898138489E0
3.370305240E0,2.202732861E-1,-7.829278469E0,6.249057055E-1,7.857265988E0
3.372305106E0,2.154847383E-1,-7.795758724E0,6.225114465E-1,7.823541925E0
3.374304972E0,2.226675600E-1,-7.783787251E0,6.201171875E-1,7.811624039E0
3.376304838E0,2.130904645E-1,-7.731113434E0,6.129343510E-1,7.758299491E0
3.378304704E0,2.035133541E-1,-7.699987888E0,6.153286099E-1,7.727215570E0
3.380304570E0,2.011190802E-1,-7.680833817E0,6.057515144E-1,7.707307695E0
3.382304436E0,2.154847383E-1,-7.632947922E0,5.913859010E-1,7.658855328E0
3.384304302E0,2.011190802E-1,-7.599428177E0,5.865973234E-1,7.624687136E0
3.386304235E0,2.059076279E-1,-7.587456703E0,5.794144869E-1,7.612333303E0
3.388304168E0,2.011190802E-1,-7.565908432E0,5.770202279E-1,7.590544884E0
3.390304101E0,2.035133541E-1,-7.541965485E0,5.794144869E-1,7.566926867E0
3.392304034E0,2.035133541E-1,-7.506051540E0,5.770202279E-1,7.530948131E0
3.394303967E0,2.011190802E-1,-7.496474266E0,5.746259689E-1,7.521154852E0
3.396303900E0,2.059076279E-1,-7.470137596E0,5.746259689E-1,7.495034934E0
3.398303833E0,2.035133541E-1,-7.439012051E0,5.626545548E-1,7.463035450E0
3.400303766E0,2.035133541E-1,-7.424646378E0,5.554717779E-1,7.448176986E0
3.402303766E0,2.059076279E-1,-7.403097630E0,5.530774593E-1,7.426583814E0
3.404303732E0,2.106961906E-1,-7.381549358E0,5.674431324E-1,7.406325372E0
3.406303698E0,2.130904645E-1,-7.362394810E0,5.602602959E-1,7.386755477E0
3.408303664E0,2.130904645E-1,-7.348029613E0,5.530774593E-1,7.371895375E0
3.410303630E0,2.059076279E-1,-7.336058140E0,5.458946824E-1,7.359221969E0
3.412303596E0,2.059076279E-1,-7.326480865E0,5.435003638E-1,7.349497430E0
3.414303562E0,2.011190802E-1,-7.314509392E0,5.458946824E-1,7.337608434E0
3.416303562E0,1.987248063E-1,-7.297749519E0,5.530774593E-1,7.321375163E0
3.418303562E0,1.963305324E-1,-7.285778046E0,5.578660369E-1,7.309741577E0
3.420303528E0,2.106961906E-1,-7.269018173E0,5.435003638E-1,7.292352894E0
3.422303494E0,2.011190802E-1,-7.252258301E0,5.387118459E-1,7.275019574E0
3.424303460E0,2.106961906E-1,-7.245075703E0,5.243461728E-1,7.267080138E0
3.426303426E0,2.130904645E-1,-7.221132755E0,5.315290093E-1,7.243803483E0
3.428303392E0,1.987248063E-1,-7.223526955E0,5.458946824E-1,7.246849951E0
3.430303358E0,1.867534369E-1,-7.199584484E0,5.435003638E-1,7.222484769E0
3.432303291E0,1.987248063E-1,-7.197190285E0,5.435003638E-1,7.220417730E0
3.434303224E0,2.106961906E-1,-7.194795609E0,5.506832004E-1,7.218914650E0
3.436303157E0,2.011190802E-1,-7.187613010E0,5.554717779E-1,7.211849871E0
3.438303090E0,1.963305324E-1,-7.185218811E0,5.578660369E-1,7.209516597E0
3.440303023E0,1.891477108E-1,-7.180429935E0,5.411061049E-1,7.203273334E0
3.442302956E0,1.819648892E-1,-7.180429935E0,5.411061049E-1,7.203088303E0
3.444302889E0,1.963305324E-1,-7.170853138E0,5.482889414E-1,7.194463230E0
3.446302822E0,2.011190802E-1,-7.180429935E0,5.482889414E-1,7.204140733E0
3.448302755E0,2.011190802E-1,-7.197190285E0,5.363175869E-1,7.219946913E0
3.450302621E0,1.939362586E-1,-7.199584484E0,5.339232683E-1,7.221959711E0
3.452302487E0,1.747820675E-1,-7.201978683E0,5.339232683E-1,7.223857680E0
3.454302353E0,1.867534369E-1,-7.221132755E0,5.387118459E-1,7.243607221E0
3.456302219E0,1.867534369E-1,-7.223526955E0,5.411061049E-1,7.246172392E0
3.458302085E0,1.747820675E-1,-7.233104229E0,5.387118459E-1,7.255243346E0
3.460301951E0,1.843591630E-1,-7.247469902E0,5.387118459E-1,7.269801836E0
3.462301817E0,1.915419847E-1,-7.257047176E0,5.387118459E-1,7.279535185E0
3.464301717E0,1.891477108E-1,-7.271412373E0,5.506832004E-1,7.294687569E0
3.466301550E0,1.987248063E-1,-7.280989647E0,5.458946824E-1,7.304129160E0
3.468301383E0,2.035133541E-1,-7.300143719E0,5.387118459E-1,7.322822301E0
3.470301216E0,2.083019018E-1,-7.319298267E0,5.411061049E-1,7.342228042E0
3.472301049E0,2.106961906E-1,-7.338452339E0,5.435003638E-1,7.361566971E0
3.474300882E0,2.154847383E-1,-7.355212212E0,5.363175869E-1,7.377887022E0
3.476300715E0,2.130904645E-1,-7.367183685E0,5.411061049E-1,7.390101408E0
3.478300548E0,1.867534369E-1,-7.393520832E0,5.506832004E-1,7.416352144E0
3.480300414E0,1.867534369E-1,-7.422251701E0,5.626545548E-1,7.445889961E0
3.482300214E0,1.915419847E-1,-7.434223175E0,5.602602959E-1,7.457764688E0
3.484300014E0,2.035133541E-1,-7.467742920E0,5.482889414E-1,7.490608972E0
3.486299814E0,1.987248063E-1,-7.479714394E0,5.506832004E-1,7.502590949E0
3.488299614E0,2.011190802E-1,-7.484503269E0,5.506832004E-1,7.507428991E0
3.490299414E0,1.987248063E-1,-7.510839939E0,5.746259689E-1,7.535409952E0
3.492299214E0,2.035133541E-1,-7.532388687E0,5.842030644E-1,7.557750343E0
3.494299014E0,2.106961906E-1,-7.541965485E0,5.937801600E-1,7.568236990E0
3.496298814E0,2.083019018E-1,-7.582668304E0,5.913859010E-1,7.608546877E0
3.498298547E0,1.939362586E-1,-7.609005451E0,5.865973234E-1,7.634046872E0
3.500298280E0,2.154847383E-1,-7.642525196E0,5.985686779E-1,7.668957524E0
3.502298013E0,2.130904645E-1,-7.664073467E0,6.057515144E-1,7.690927418E0
3.504297746E0,2.106961906E-1,-7.699987888E0,6.081457734E-1,7.726839435E0
3.506297479E0,2.059076279E-1,-7.716747761E0,6.129343510E-1,7.743789930E0
3.508297212E0,2.106961906E-1,-7.755055904E0,6.081457734E-1,7.781717436E0
3.510297012E0,2.130904645E-1,-7.798152924E0,6.153286099E-1,7.825293979E0
3.512296812E0,2.154847383E-1,-7.841249943E0,6.201171875E-1,7.868683477E0
3.514296545E0,2.154847383E-1,-7.874769688E0,6.153286099E-1,7.901712511E0
3.516296278E0,2.226675600E-1,-7.925049782E0,6.105400920E-1,7.951651029E0
3.518296011E0,2.178790122E-1,-7.965752125E0,6.225114465E-1,7.993009363E0
3.520295744E0,2.106961906E-1,-7.994483471E0,6.273000240E-1,8.021824242E0
3.522295477E0,2.059076279E-1,-8.039975166E0,6.296942830E-1,8.067224648E0
3.524295210E0,2.130904645E-1,-8.078283310E0,6.440598965E-1,8.106718321E0
3.526295010E0,2.250618339E-1,-8.107014656E0,6.512427330E-1,8.136243394E0
3.528294743E0,2.298503816E-1,-8.164477348E0,6.584255695E-1,8.194208064E0
3.530294476E0,2.298503816E-1,-8.224333763E0,6.368771195E-1,8.252157870E0
3.532294209E0,2.178790122E-1,-8.238699913E0,6.440598965E-1,8.266707971E0
3.534293942E0,2.202732861E-1,-8.291373253E0,6.680026650E-1,8.321154866E0
3.536293675E0,2.298503816E-1,-8.356019020E0,6.727912426E-1,8.386210892E0
3.538293408E0,2.346389294E-1,-8.382355690E0,6.751855016E-1,8.412777057E0
3.540293141E0,2.394274771E-1,-8.423058510E0,6.703969240E-1,8.453086549E0
3.542292941E0,2.226675600E-1,-8.470944405E0,6.775797606E-1,8.500917261E0
3.544292674E0,2.202732861E-1,-8.499675751E0,6.919454336E-1,8.530638702E0
3.546292407E0,2.202732861E-1,-8.554743767E0,6.919454336E-1,8.585508122E0
3.548292140E0,2.130904645E-1,-8.616994858E0,6.991282701E-1,8.647935491E0
3.550291873E0,2.226675600E-1,-8.672063828E0,7.039167881E-1,8.703434421E0
3.552291606E0,2.226675600E-1,-8.698400497E0,7.134938836E-1,8.730453916E0
3.554291339E0,2.466102988E-1,-8.748680115E0,7.302538157E-1,8.782567451E0
3.556291072E0,2.394274771E-1,-8.801354408E0,7.326480746E-1,8.835040359E0
3.558290872E0,2.370332032E-1,-8.825297356E0,7.254652381E-1,8.858236730E0
3.560290605E0,2.370332032E-1,-8.877970695E0,7.302538157E-1,8.911106499E0
3.562290338E0,2.466102988E-1,-8.940221786E0,7.518022656E-1,8.975165117E0
3.564290071E0,2.466102988E-1,-8.973741531E0,7.565908432E-1,9.008955734E0
3.566289804E0,2.490045726E-1,-9.033598900E0,7.589851022E-1,9.068846164E0
3.568289537E0,2.370332032E-1,-9.079090118E0,7.685621977E-1,9.114644808E0
3.570289270E0,2.370332032E-1,-9.098244667E0,7.661679387E-1,9.133523639E0
3.572289003E0,2.490045726E-1,-9.167677879E0,7.733507752E-1,9.203607575E0
3.574288803E0,2.442160249E-1,-9.222746849E0,7.685621977E-1,9.257936528E0
3.576288536E0,2.466102988E-1,-9.256266594E0,7.733507752E-1,9.291789888E0
3.578288269E0,2.537931204E-1,-9.318517685E0,7.781392932E-1,9.354393810E0
3.580288002E0,2.513988614E-1,-9.375980377E0,7.757450342E-1,9.411375552E0
3.582287735E0,2.537931204E-1,-9.411893845E0,7.757450342E-1,9.447218482E0
3.584287468E0,2.633702159E-1,-9.478934288E0,7.925049663E-1,9.515651487E0
3.586287201E0,2.466102988E-1,-9.550762177E0,7.972934842E-1,9.587155558E0
3.588287001E0,2.466102988E-1,-9.622590065E0,7.972934842E-1,9.658712808E0
3.590286801E0,2.490045726E-1,-9.665687561E0,8.020820618E-1,9.702105696E0
3.592286534E0,2.633702159E-1,-9.711178780E0,8.044763207E-1,9.748001811E0
3.594286267E0,2.609759569E-1,-9.759063721E0,8.068706393E-1,9.795839596E0
3.596286000E0,2.609759569E-1,-9.797372818E0,8.068706393E-1,9.834005431E0
3.598285733E0,2.657645047E-1,-9.871595383E0,8.068706393E-1,9.908080864E0
3.600285466E0,2.657645047E-1,-9.929058075E0,8.044763207E-1,9.965139597E0
3.602285199E0,2.585816681E-1,-9.962577820E0,8.116591573E-1,9.998930537E0
3.604284999E0,2.537931204E-1,-1.003440571E1,8.116591573E-1,1.007037732E1
3.606284732E0,2.633702159E-1,-1.009665680E1,8.140534163E-1,1.013284389E1
3.608284465E0,2.585816681E-1,-1.012778282E1,8.212362528E-1,1.016431396E1
3.610284198E0,2.585816681E-1,-1.020200539E1,8.092648983E-1,1.023731840E1
3.612283931E0,2.609759569E-1,-1.026665020E1,8.284190893E-1,1.030332436E1
3.614283664E0,2.585816681E-1,-1.029298782E1,8.379961848E-1,1.033028075E1
3.616283397E0,2.490045726E-1,-1.035523891E1,8.379961848E-1,1.039207457E1
3.618283130E0,2.609759569E-1,-1.041509533E1,8.308133483E-1,1.045143866E1
3.620282930E0,2.633702159E-1,-1.044143200E1,8.188419938E-1,1.047680143E1
3.622282663E0,2.585816681E-1,-1.048931789E1,8.284190893E-1,1.052515713E1
3.624282396E0,2.585816681E-1,-1.054678059E1,8.451790214E-1,1.058375041E1
3.626282129E0,2.609759569E-1,-1.057311726E1,8.547561169E-1,1.061082113E1
3.628281862E0,2.657645047E-1,-1.062100315E1,8.499675393E-1,1.065827301E1
3.630281595E0,2.633702159E-1,-1.067846584E1,8.547561169E-1,1.071585763E1
3.632281328E0,2.585816681E-1,-1.073592854E1,8.595446348E-1,1.077338586E1
3.634281061E0,2.609759569E-1,-1.075987053E1,8.475732803E-1,1.079635599E1
3.636280861E0,2.561874092E-1,-1.080536175E1,8.356019258E-1,1.084065058E1
3.638280594E0,2.633702159E-1,-1.086282444E1,8.547561169E-1,1.089958379E1
3.640280327E0,2.681587934E-1,-1.090352726E1,8.547561169E-1,1.094026617E1
3.642280060E0,2.705530524E-1,-1.095859623E1,8.427847624E-1,1.099428563E1
3.644279793E0,2.537931204E-1,-1.099929810E1,8.547561169E-1,1.103537845E1
3.646279526E0,2.490045726E-1,-1.103042412E1,8.475732803E-1,1.106574173E1
3.648279259E0,2.561874092E-1,-1.108309841E1,8.619389534E-1,1.111951623E1
3.650278992E0,2.705530524E-1,-1.114056110E1,8.571503758E-1,1.117676194E1
3.652278792E0,2.657645047E-1,-1.116210938E1,8.595446348E-1,1.119830940E1
3.654278525E0,2.657645047E-1,-1.121957207E1,8.595446348E-1,1.125558728E1
3.656278258E0,2.753416002E-1,-1.127942848E1,8.499675393E-1,1.131475871E1
3.658277991E0,2.729473412E-1,-1.130576611E1,8.595446348E-1,1.134167820E1
3.660277724E0,2.681587934E-1,-1.135125732E1,8.786988258E-1,1.138837405E1
3.662277457E0,2.681587934E-1,-1.140153694E1,8.763045669E-1,1.143830684E1
3.664277190E0,2.681587934E-1,-1.142069054E1,8.691217303E-1,1.145685184E1
3.666276990E0,2.705530524E-1,-1.147097015E1,8.595446348E-1,1.150631010E1
3.668276790E0,2.609759569E-1,-1.152125072E1,8.691217303E-1,1.155693295E1
3.670276523E0,2.777358890E-1,-1.155477047E1,8.810931444E-1,1.159164281E1
3.672276256E0,2.825244367E-1,-1.158110714E1,8.786988258E-1,1.161783002E1
3.674275989E0,2.681587934E-1,-1.164335823E1,8.595446348E-1,1.167812130E1
3.676275722E0,2.729473412E-1,-1.169363785E1,8.763045669E-1,1.172960255E1
3.678275455E0,2.705530524E-1,-1.172236919E1,8.834874034E-1,1.175872818E1
3.680275188E0,2.657645047E-1,-1.174391747E1,8.739103079E-1,1.177938655E1
3.682274988E0,2.849186957E-1,-1.176546669E1,8.739103079E-1,1.180131791E1
3.684274788E0,2.897072434E-1,-1.179180336E1,8.691217303E-1,1.182733822E1
3.686274521E0,2.849186957E-1,-1.183250618E1,8.834874034E-1,1.186886394E1
3.688274254E0,2.705530524E-1,-1.186602592E1,8.834874034E-1,1.190194607E1
3.690273987E0,2.681587934E-1,-1.187560272E1,8.834874034E-1,1.191143984E1
3.692273720E0,2.657645047E-1,-1.188996887E1,8.786988258E-1,1.192535543E1
3.694273453E0,2.681587934E-1,-1.191391182E1,8.810931444E-1,1.194945727E1
3.696273186E0,2.753416002E-1,-1.193306541E1,8.810931444E-1,1.196871707E1
3.698272986E0,2.681587934E-1,-1.194982529E1,8.810931444E-1,1.198526423E1
3.700272719E0,2.609759569E-1,-1.196658516E1,8.858816624E-1,1.200216877E1
3.702272452E0,2.585816681E-1,-1.198813438E1,8.786988258E-1,1.202307540E1
3.704272185E0,2.657645047E-1,-1.201447105E1,8.739103079E-1,1.204914373E1
3.706271918E0,2.705530524E-1,-1.202404785E1,8.763045669E-1,1.205897323E1
3.708271651E0,2.681587934E-1,-1.203362560E1,8.739103079E-1,1.206829621E1
3.710271384E0,2.729473412E-1,-1.204559612E1,8.763045669E-1,1.208051306E1
3.712271117E0,2.729473412E-1,-1.207432747E1,8.906702399E-1,1.211020964E1
3.714270917E0,2.657645047E-1,-1.209348202E1,8.954587579E-1,1.212950059E1
3.716270650E0,2.657645047E-1,-1.210305882E1,9.002473354E-1,1.213940314E1
3.718270383E0,2.801301479E-1,-1.212221336E1,9.002473354E-1,1.215882293E1
3.720270116E0,2.873129845E-1,-1.214376163E1,9.098244309E-1,1.218118532E1
3.722269849E0,2.873129845E-1,-1.215333939E1,9.146129489E-1,1.219109199E1
3.724269582E0,2.753416002E-1,-1.217488766E1,9.050358534E-1,1.221158435E1
3.726269315E0,2.705530524E-1,-1.219643593E1,9.122186899E-1,1.223349465E1
3.728269048E0,2.777358890E-1,-1.219883060E1,9.265843630E-1,1.223712237E1
3.730268848E0,2.777358890E-1,-1.220601273E1,9.146129489E-1,1.224338192E1
3.732268581E0,2.753416002E-1,-1.220601273E1,9.026415944E-1,1.224243936E1
3.734268314E0,2.777358890E-1,-1.220601273E1,8.954587579E-1,1.224196595E1
3.736268047E0,2.753416002E-1,-1.221319580E1,8.954587579E-1,1.224907389E1
3.738267780E0,2.705530524E-1,-1.223235035E1,9.146129489E-1,1.226947883E1
3.740267513E0,2.681587934E-1,-1.224671555E1,9.098244309E-1,1.228339250E1
3.742267246E0,2.681587934E-1,-1.224192715E1,9.170072675E-1,1.227915273E1
3.744266979E0,2.801301479E-1,-1.224432182E1,9.194015265E-1,1.228198636E1
3.746266779E0,2.897072434E-1,-1.224671555E1,9.194015265E-1,1.228459487E1
3.748266512E0,2.849186957E-1,-1.222995567E1,9.170072675E-1,1.226759539E1
3.750266245E0,2.753416002E-1,-1.222516727E1,9.170072675E-1,1.226260291E1
3.752266011E0,2.753416002E-1,-1.220840740E1,9.361614585E-1,1.224734349E1
3.754265744E0,2.753416002E-1,-1.220601273E1,9.385557175E-1,1.224513971E1
3.756265477E0,2.801301479E-1,-1.219164753E1,9.313728809E-1,1.223038012E1
